request_id,ok,ttft,latency,prompt_tokens,completion_tokens,total_tokens,token_count_source,output_chars,error
70,True,0.8048729384317994,22.61474323645234,2041,1024,3065,server_usage,2817,
71,True,0.8016698285937309,21.609065702185035,2041,1024,3065,server_usage,2817,
72,True,0.8035622602328658,23.629405113868415,2041,1024,3065,server_usage,2799,
73,True,0.8020487520843744,22.727586110122502,2041,1024,3065,server_usage,2817,
74,True,0.8027014601975679,22.050107947550714,2041,1024,3065,server_usage,2817,
75,True,0.7980503346771002,21.517641911283135,2041,1024,3065,server_usage,2817,
76,True,0.8012492461130023,24.14357907511294,2041,1024,3065,server_usage,2817,
77,True,0.7977128699421883,22.894040228798985,2041,1024,3065,server_usage,2799,
78,True,0.8003295948728919,21.4427086757496,2041,1024,3065,server_usage,2799,
79,True,0.7996885692700744,21.506292056292295,2041,1024,3065,server_usage,2799,
80,True,0.7997006615623832,21.460307586938143,2041,1024,3065,server_usage,2799,
81,True,0.79697151388973,22.28732401225716,2041,1024,3065,server_usage,2817,
82,True,0.798839058727026,21.96573826763779,2041,1024,3065,server_usage,2817,
83,True,0.7981712119653821,22.656267719343305,2041,1024,3065,server_usage,2817,
84,True,0.7989722099155188,21.423021354712546,2041,1024,3065,server_usage,2799,
85,True,0.7951826555654407,23.600819169543684,2041,1024,3065,server_usage,2799,
86,True,0.7940282020717859,21.443702096119523,2041,1024,3065,server_usage,2799,
87,True,0.7933327835053205,21.460294783115387,2041,1024,3065,server_usage,2799,
88,True,0.7970187226310372,21.440669427625835,2041,1024,3065,server_usage,2799,
89,True,0.7935856590047479,23.22313167154789,2041,1024,3065,server_usage,2817,
90,True,0.7942073196172714,21.505322230048478,2041,1024,3065,server_usage,2817,
91,True,0.796565099619329,21.455928863957524,2041,1024,3065,server_usage,2799,
92,True,0.7946021826937795,21.999787378124893,2041,1024,3065,server_usage,2799,
93,True,0.7918541403487325,23.97650438826531,2041,1024,3065,server_usage,2817,
94,True,0.7914664000272751,22.988128013908863,2041,1024,3065,server_usage,2799,
95,True,0.7894280822947621,24.250761962495744,2041,1024,3065,server_usage,2817,
96,True,0.786363392136991,24.772324673831463,2041,1024,3065,server_usage,2817,
97,True,0.7753830114379525,24.929096936248243,2041,1024,3065,server_usage,2817,
98,True,0.7733607748523355,26.04718950856477,2041,1024,3065,server_usage,2799,
99,True,0.7752444809302688,25.365232446230948,2041,1024,3065,server_usage,2817,
100,True,0.7779485220089555,27.06133613642305,2041,1024,3065,server_usage,2799,
101,True,0.7774655418470502,26.303547346033156,2041,1024,3065,server_usage,2817,
102,True,0.7713179383426905,27.033205196261406,2041,1024,3065,server_usage,2799,
103,True,0.7761629903689027,26.422968733124435,2041,1024,3065,server_usage,2817,
104,True,0.7707188706845045,26.21794367209077,2041,1024,3065,server_usage,2799,
105,True,0.7741460427641869,26.70822473336011,2041,1024,3065,server_usage,2799,
106,True,0.775664540939033,27.16311614215374,2041,1024,3065,server_usage,2799,
107,True,0.7721547549590468,27.157081683166325,2041,1024,3065,server_usage,2799,
108,True,0.7690273458138108,27.754777397029102,2041,1024,3065,server_usage,2817,
109,True,0.7715181158855557,27.28464027773589,2041,1024,3065,server_usage,2817,
110,True,0.7739242957904935,28.006791879422963,2041,1024,3065,server_usage,2817,
111,True,0.7685695951804519,28.108281329274178,2041,1024,3065,server_usage,2817,
112,True,0.10032438579946756,22.6054445207119,2041,1024,3065,server_usage,4284,
113,True,0.1256693797186017,22.84998377971351,2041,1024,3065,server_usage,3704,
114,True,0.12488170713186264,22.848792566917837,2041,1024,3065,server_usage,3704,
115,True,0.06711303442716599,22.63917920831591,2041,1024,3065,server_usage,2932,
116,True,0.07186329737305641,22.633815091103315,2041,1024,3065,server_usage,2932,
117,True,0.07207448314875364,22.638374162837863,2041,1024,3065,server_usage,2932,
118,True,0.19535442534834146,22.95493210107088,2041,1024,3065,server_usage,3169,
119,True,0.11681187432259321,22.849989539943635,2041,1024,3065,server_usage,3704,
120,True,0.0948423258960247,22.80081421509385,2041,1024,3065,server_usage,1962,
121,True,0.24550575762987137,23.008479076437652,2041,1024,3065,server_usage,2814,
122,True,0.048662109300494194,22.628258229233325,2041,1024,3065,server_usage,2932,
123,True,0.061647395603358746,22.622883630916476,2041,1024,3065,server_usage,2932,
124,True,0.18414890952408314,22.955816314555705,2041,1024,3065,server_usage,3169,
125,True,0.10776771977543831,22.840287226252258,2041,1024,3065,server_usage,3704,
126,True,0.2339618457481265,22.99904742091894,2041,1024,3065,server_usage,2814,
127,True,0.2910205712541938,23.06579404324293,2041,1024,3065,server_usage,2627,
128,True,0.23076505865901709,22.995642700232565,2041,1024,3065,server_usage,2814,
129,True,0.15027644392102957,22.89670006558299,2041,1024,3065,server_usage,2035,
