request_id,ok,ttft,latency,prompt_tokens,completion_tokens,total_tokens,token_count_source,output_chars,error
136,True,0.17263191286474466,24.76356004551053,2041,1024,3065,server_usage,4064,
137,True,0.23014307394623756,24.95073257572949,2041,1024,3065,server_usage,3293,
138,True,0.14094478730112314,24.67406853660941,2041,1024,3065,server_usage,3316,
139,True,0.140159429050982,24.656895291991532,2041,1024,3065,server_usage,3316,
140,True,0.1359559977427125,24.660338213667274,2041,1024,3065,server_usage,3316,
141,True,0.13472180347889662,24.65392354875803,2041,1024,3065,server_usage,3316,
142,True,0.12562835775315762,24.66044936235994,2041,1024,3065,server_usage,3316,
143,True,0.12967046536505222,24.648636857047677,2041,1024,3065,server_usage,3316,
144,True,0.126684064976871,24.662429890595376,2041,1024,3065,server_usage,3316,
145,True,0.16176388505846262,24.751173960976303,2041,1024,3065,server_usage,4064,
146,True,0.2775408895686269,25.120674213394523,2041,1024,3065,server_usage,3320,
147,True,0.1567602576687932,24.764004663564265,2041,1024,3065,server_usage,4064,
